93	10	1277104305
75	10	1277104607
62	15	1277104780
62	3	1277104780
62	39	1277104780
62	27	1277104780
27	62	1277104793
3	62	1277104867
96	15	1277104975
96	61	1277104975
96	12	1277104975
12	96	1277105001
3	8	1277105004
3	13	1277105004
3	51	1277105004
3	52	1277105004
3	40	1277105004
3	18	1277105004
26	83	1277105142
13	3	1277105211
26	27	1277105232
61	96	1277105239
29	10	1277105255
66	3	1277105405
17	3	1277105511
66	27	1277105533
66	27	1277105540
52	3	1277105560
66	83	1277105600
20	51	1277105740
15	33	1277105830
56	2	1277105931
15	96	1277106020
15	62	1277106020
50	8	1277106178
50	66	1277106178
50	3	1277106178
50	68	1277106178
50	27	1277106178
3	50	1277106191
2	65	1277106423
2	14	1277106423
2	9	1277106423
9	2	1277106473
7	10	1277106498
8	50	1277106505
8	3	1277106535
8	3	1277106549
50	86	1277106798
66	50	1277106895
11	5	1277106900
50	86	1277106963
4	3	1277106985
50	52	1277107338
52	50	1277107398
75	50	1277107416
17	56	1277107738
17	15	1277107738
17	54	1277107738
56	17	1277108131
54	17	1277108350
80	69	1277108480
80	84	1277108480
51	3	1277108522
80	66	1277108544
51	20	1277108592
5	11	1277108604
66	80	1277108624
38	1	1277108734
80	42	1277108743
38	36	1277108748
59	56	1277108955
59	86	1277108955
59	48	1277108955
59	47	1277108955
59	94	1277108955
59	68	1277108955
59	69	1277108955
59	85	1277108955
59	84	1277108955
59	89	1277108955
59	76	1277108955
59	88	1277108955
59	2	1277108955
33	15	1277108977
40	84	1277108986
40	16	1277108986
40	41	1277108986
16	40	1277109448
115	67	1277109612
43	10	1277109906
50	75	1277109972
15	17	1277110007
39	62	1277110017
76	40	1277110034
54	15	1277110207
68	3	1277110224
68	50	1277110276
15	54	1277110454
88	15	1277110598
86	50	1277110792
86	50	1277110820
95	10	1277110837
75	50	1277110856
86	19	1277110909
95	10	1277111062
95	42	1277111062
95	89	1277111062
95	58	1277111062
95	20	1277111062
95	104	1277111062
95	48	1277111062
95	56	1277111062
58	95	1277111150
75	50	1277111179
89	95	1277111607
71	5	1277111651
84	40	1277111911
84	47	1277112024
47	40	1277112151
47	8	1277112151
47	68	1277112151
47	3	1277112151
54	15	1277112174
84	101	1277112212
84	57	1277112212
84	53	1277112212
84	80	1277112229
24	15	1277112239
24	83	1277112239
24	66	1277112239
24	5	1277112239
24	26	1277112239
56	95	1277112364
68	47	1277112596
42	95	1277112672
20	95	1277112698
35	62	1277112997
83	24	1277113032
65	2	1277113422
32	51	1277113652
32	3	1277113652
32	8	1277113652
32	26	1277113652
24	26	1277113794
76	40	1277113891
8	47	1277114336
3	47	1277114481
42	64	1277114679
40	76	1277114729
24	66	1277114764
24	26	1277114764
12	15	1277114904
15	12	1277114959
76	40	1277115364
12	15	1277115415
40	8	1277115442
90	69	1277115600
15	24	1277115613
13	60	1277115707
8	40	1277115895
35	3	1277115924
27	50	1277115940
15	12	1277115944
27	81	1277116019
3	35	1277116098
3	13	1277116194
71	12	1277116255
71	15	1277116255
21	70	1277116265
21	43	1277116265
21	22	1277116265
21	98	1277116265
71	5	1277116490
71	5	1277116553
62	3	1277116618
62	39	1277116618
62	8	1277116618
62	15	1277116618
62	35	1277116618
6	106	1277116622
3	62	1277116635
15	62	1277116668
71	72	1277116705
71	15	1277116705
71	73	1277116705
71	5	1277116705
71	117	1277116705
70	21	1277116739
26	24	1277116806
15	54	1277116864
21	42	1277116909
21	88	1277116909
21	89	1277116909
21	133	1277116909
21	75	1277116909
21	82	1277116909
89	21	1277116976
15	54	1277116981
4	53	1277116999
88	21	1277117031
42	21	1277117176
54	15	1277117244
76	50	1277117390
26	83	1277117431
50	76	1277117620
12	15	1277117664
15	12	1277117692
74	2	1277117702
76	50	1277117721
74	5	1277117728
74	4	1277117742
74	4	1277117811
53	86	1277117825
54	15	1277118012
54	62	1277118012
75	21	1277118121
10	95	1277118473
62	54	1277118894
13	3	1277118972
16	8	1277119188
62	3	1277119207
62	15	1277119207
74	4	1277119373
6	106	1277119490
66	24	1277119592
4	74	1277120016
3	62	1277120228
76	50	1277120277
3	13	1277120301
3	35	1277120301
3	51	1277120301
3	8	1277120301
3	20	1277120301
2	14	1277120483
2	65	1277120483
2	9	1277120483
9	2	1277120535
65	2	1277120661
80	84	1277120669
80	69	1277120669
15	62	1277120706
60	13	1277121029
32	51	1277121038
32	3	1277121038
32	8	1277121038
85	3	1277121756
42	113	1277122100
15	54	1277122537
13	3	1277122560
74	59	1277122566
2	40	1277122588
2	74	1277122588
2	72	1277122588
74	2	1277122602
40	8	1277123002
40	121	1277123002
40	16	1277123002
40	3	1277123002
35	3	1277123023
59	74	1277123158
15	71	1277123484
20	3	1277123530
1	68	1277123545
1	69	1277123545
1	56	1277123545
4	106	1277123620
56	1	1277123622
16	40	1277123842
32	8	1277124234
86	57	1277124460
68	1	1277124589
68	1	1277124981
2	74	1277125107
2	72	1277125107
2	40	1277125107
33	15	1277125126
33	83	1277125161
15	33	1277125232
3	40	1277125723
8	32	1277125724
8	3	1277125732
8	62	1277125736
8	16	1277125739
48	95	1277125758
8	40	1277125777
86	19	1277125973
70	48	1277125992
70	68	1277125992
66	26	1277126052
66	24	1277126052
86	53	1277126062
68	70	1277126157
26	66	1277126183
26	24	1277126202
8	47	1277126320
86	19	1277126513
51	3	1277126548
24	66	1277126640
83	33	1277126647
47	8	1277126731
3	8	1277126868
3	66	1277126868
3	85	1277126868
3	68	1277126868
3	13	1277126868
3	35	1277126868
74	2	1277127123
85	3	1277127178
66	15	1277127379
66	5	1277127379
66	3	1277127396
15	66	1277127396
66	24	1277127532
68	3	1277127579
57	86	1277127670
5	66	1277127769
8	3	1277127878
5	24	1277127910
13	3	1277128107
15	12	1277128117
88	15	1277128153
12	15	1277128172
48	70	1277128479
24	26	1277128549
50	76	1277128587
76	50	1277128655
26	24	1277128659
26	24	1277128838
26	24	1277128852
86	57	1277129337
59	85	1277129507
59	68	1277129507
86	57	1277129542
50	49	1277129553
50	82	1277129553
50	6	1277129553
50	48	1277129553
50	40	1277129553
21	72	1277129608
21	56	1277129608
90	68	1277129972
68	90	1277130065
56	21	1277130095
74	13	1277130804
21	86	1277131033
86	21	1277131100
24	66	1277131407
48	50	1277132011
50	70	1277132682
86	50	1277136855
86	50	1277136940
86	53	1277137749
86	93	1277137829
86	101	1277137829
86	124	1277137829
86	27	1277137829
38	37	1277152714
54	5	1277152991
1	3	1277156073
1	9	1277156073
1	5	1277156073
1	6	1277156073
1	7	1277156073
1	2	1277156073
1	8	1277156073
1	10	1277156073
1	11	1277156073
1	12	1277156073
1	65	1277156073
1	13	1277156073
1	14	1277156073
1	15	1277156073
1	4	1277156073
1	16	1277156073
1	17	1277156073
6	50	1277184781
13	74	1277185148
101	86	1277187134
96	15	1277187236
96	61	1277187236
96	12	1277187236
40	72	1277188258
40	3	1277188258
40	8	1277188258
121	40	1277188533
54	5	1277188546
49	50	1277188619
57	86	1277188751
61	96	1277189336
35	3	1277189372
5	54	1277189377
57	86	1277189413
81	27	1277189558
35	62	1277189613
15	96	1277189710
1	15	1277189841
1	12	1277189841
107	18	1277189879
107	18	1277189963
70	50	1277189992
12	1	1277190184
15	1	1277190285
35	62	1277190644
35	13	1277190644
62	35	1277190695
82	50	1277190715
54	15	1277190816
33	21	1277190878
15	54	1277190887
82	21	1277190893
71	15	1277190932
71	12	1277190932
71	72	1277190932
19	86	1277191010
2	86	1277191169
2	84	1277191169
2	69	1277191169
2	56	1277191169
2	88	1277191169
2	9	1277191515
2	65	1277191515
2	14	1277191515
15	71	1277191582
15	12	1277191582
12	15	1277191591
13	35	1277191714
66	24	1277191856
65	2	1277191998
15	54	1277192028
3	66	1277192318
3	67	1277192318
3	8	1277192318
3	13	1277192318
3	40	1277192318
3	4	1277192318
3	68	1277192318
3	85	1277192318
3	69	1277192318
3	17	1277192318
3	35	1277192318
13	3	1277192375
17	3	1277192442
56	2	1277192482
9	2	1277192809
61	54	1277192869
88	5	1277193085
88	2	1277193103
66	3	1277193164
71	15	1277193662
88	84	1277193687
88	69	1277193687
58	33	1277193691
58	117	1277193691
58	29	1277193691
58	95	1277193691
58	54	1277193691
58	83	1277193691
22	70	1277193693
71	15	1277193708
29	58	1277193769
15	72	1277193917
54	15	1277194118
54	61	1277194122
54	58	1277194132
80	84	1277194242
80	69	1277194242
96	61	1277194388
96	15	1277194388
83	58	1277194659
17	56	1277194664
17	15	1277194664
17	54	1277194664
61	96	1277194708
15	17	1277194713
15	96	1277194774
37	38	1277194791
15	96	1277194913
33	58	1277194934
54	66	1277194972
54	15	1277194972
54	5	1277194972
56	17	1277195165
54	17	1277195326
27	81	1277195393
65	112	1277195475
112	65	1277195520
32	66	1277195620
32	9	1277195620
15	54	1277195637
33	54	1277195811
95	58	1277195832
54	33	1277195846
39	62	1277195868
22	7	1277196176
8	3	1277196365
26	27	1277196371
36	37	1277196398
96	15	1277196866
59	69	1277196996
59	86	1277196996
59	88	1277196996
59	47	1277196996
59	68	1277196996
59	56	1277196996
59	85	1277196996
59	84	1277196996
59	89	1277196996
59	48	1277196996
59	76	1277196996
59	94	1277196996
59	2	1277196996
21	33	1277197246
47	40	1277197334
47	75	1277197334
115	67	1277197712
41	40	1277197774
84	2	1277197786
44	95	1277197811
84	68	1277197819
84	80	1277197827
9	32	1277197837
95	44	1277197840
76	19	1277197881
76	57	1277197881
11	1	1277197887
11	38	1277197887
11	54	1277197887
11	5	1277197887
11	15	1277197887
86	2	1277197899
5	11	1277197926
86	19	1277197947
1	11	1277197958
86	101	1277198039
32	26	1277198208
48	50	1277198259
76	40	1277198482
54	39	1277198517
54	29	1277198517
54	5	1277198517
71	5	1277198691
71	72	1277198691
71	15	1277198691
71	73	1277198691
71	117	1277198691
54	11	1277198811
86	57	1277198955
86	57	1277198962
29	54	1277198994
32	26	1277199034
32	24	1277199034
66	54	1277199125
44	104	1277199146
37	36	1277199227
103	52	1277199273
75	47	1277199466
44	67	1277199634
56	15	1277199670
56	54	1277199670
56	61	1277199670
104	44	1277199827
29	54	1277199853
11	1	1277199991
74	13	1277200057
1	11	1277200066
104	44	1277200260
15	56	1277200343
86	23	1277200343
31	22	1277200487
15	11	1277200597
70	22	1277200676
75	50	1277200882
69	76	1277200892
61	56	1277200933
66	32	1277200976
15	83	1277200996
76	69	1277201384
74	59	1277201403
76	40	1277201429
59	74	1277201508
77	72	1277201666
32	66	1277201805
5	54	1277201826
77	66	1277201844
2	65	1277202147
2	14	1277202147
2	9	1277202147
26	32	1277202617
69	76	1277202658
2	72	1277203064
2	40	1277203064
2	74	1277203064
69	86	1277203144
86	19	1277203170
6	106	1277203200
65	2	1277203481
74	2	1277203509
13	74	1277203574
44	76	1277203690
44	86	1277203690
44	69	1277203690
44	84	1277203690
44	89	1277203690
44	88	1277203690
76	44	1277203737
69	89	1277203814
86	44	1277203952
16	13	1277203984
54	56	1277204166
90	77	1277204225
13	16	1277204241
90	77	1277204242
90	77	1277204303
84	19	1277204333
77	90	1277204365
52	103	1277204484
88	44	1277204569
13	6	1277204858
13	106	1277204858
13	4	1277204858
39	54	1277204938
54	29	1277205025
106	13	1277205124
77	90	1277205225
77	90	1277205236
54	56	1277205236
54	29	1277205432
56	54	1277205615
77	90	1277205715
77	90	1277205742
29	54	1277205745
38	1	1277205772
8	3	1277205825
56	54	1277205905
54	56	1277205961
76	57	1277206135
76	19	1277206135
3	8	1277206167
6	13	1277206299
22	70	1277206501
3	20	1277206522
20	3	1277206535
72	31	1277206548
101	40	1277206851
1	38	1277207049
31	25	1277207103
25	31	1277207132
77	90	1277207149
77	90	1277207228
40	101	1277207346
101	40	1277207372
31	26	1277207638
85	3	1277207882
70	22	1277207974
9	2	1277208010
70	22	1277208025
6	106	1277208031
26	31	1277208489
1	37	1277208984
37	1	1277208991
40	121	1277209058
2	40	1277209338
2	74	1277209338
2	72	1277209338
76	40	1277209410
76	69	1277209410
76	19	1277209410
69	86	1277209959
80	90	1277210003
80	66	1277210003
74	2	1277210128
58	48	1277210200
48	58	1277210500
48	58	1277210522
69	42	1277210824
50	3	1277210955
69	84	1277211048
3	50	1277211092
40	76	1277211254
27	69	1277211347
27	81	1277211347
27	68	1277211347
27	62	1277211347
27	24	1277211347
83	63	1277211626
83	15	1277211641
3	9	1277211799
3	17	1277211799
3	8	1277211799
3	66	1277211799
3	50	1277211799
76	40	1277211848
9	3	1277211858
50	53	1277211946
17	3	1277211948
53	50	1277212007
69	27	1277212052
40	48	1277212274
40	8	1277212274
25	72	1277212669
25	26	1277212669
25	31	1277212669
31	25	1277213139
15	88	1277213305
15	56	1277213305
38	37	1277213339
56	15	1277213349
21	10	1277213361
58	48	1277213471
58	48	1277213499
25	32	1277213550
32	25	1277213611
26	25	1277213686
48	58	1277213769
36	37	1277213785
37	36	1277213793
70	53	1277213877
90	59	1277214209
59	90	1277214261
88	15	1277214279
8	3	1277214662
69	72	1277214910
33	54	1277215487
121	40	1277215520
70	53	1277215597
104	95	1277215602
54	33	1277215782
104	57	1277215914
104	29	1277215914
104	95	1277215914
104	22	1277215914
104	31	1277215914
104	33	1277215914
104	151	1277215914
31	104	1277215942
33	104	1277215961
54	33	1277216024
48	85	1277216179
33	54	1277216201
50	70	1277216203
85	48	1277216256
29	104	1277216303
29	104	1277216339
83	66	1277216572
83	26	1277216572
12	15	1277216596
104	29	1277216597
104	29	1277216704
86	81	1277216769
86	50	1277216769
29	104	1277216836
50	86	1277217100
86	50	1277217106
86	50	1277217191
50	86	1277217408
95	104	1277217428
37	38	1277217542
15	54	1277218228
15	12	1277218306
66	80	1277218397
66	3	1277218461
66	83	1277218472
69	90	1277219455
90	59	1277219854
90	59	1277219897
59	90	1277219991
86	40	1277220020
86	8	1277220020
86	69	1277220020
86	40	1277220367
86	8	1277220367
86	69	1277220367
86	50	1277220428
59	90	1277220610
50	84	1277220638
50	76	1277220638
90	77	1277220738
90	80	1277220790
86	50	1277220799
76	57	1277220881
76	19	1277220881
76	50	1277220925
50	86	1277221091
84	101	1277221671
50	70	1277224233
86	50	1277224465
86	50	1277224482
50	86	1277224826
84	19	1277224908
69	86	1277225371
50	86	1277228053
50	86	1277228207
57	104	1277270157
4	3	1277272785
4	13	1277272795
96	15	1277273803
96	61	1277273803
96	12	1277273803
26	83	1277274143
101	84	1277274374
54	15	1277274381
54	15	1277274547
54	17	1277275100
54	15	1277275100
3	47	1277275341
3	47	1277275411
61	96	1277275682
17	54	1277275772
8	41	1277275844
15	96	1277276343
15	54	1277276403
15	54	1277276403
12	96	1277276871
70	50	1277277493
70	50	1277277518
27	69	1277277698
25	72	1277277763
25	26	1277277763
25	31	1277277763
69	27	1277277770
13	3	1277278070
41	8	1277278092
35	3	1277278115
151	104	1277278262
3	13	1277278332
2	69	1277278488
2	84	1277278488
2	86	1277278488
2	56	1277278488
2	88	1277278488
69	2	1277278526
40	3	1277278550
40	72	1277278550
40	8	1277278550
25	72	1277278692
25	26	1277278692
25	31	1277278692
3	8	1277278767
3	13	1277278767
3	40	1277278767
3	66	1277278767
3	67	1277278767
3	4	1277278767
3	68	1277278767
3	85	1277278767
3	69	1277278767
3	17	1277278767
3	35	1277278767
35	13	1277278780
8	3	1277278791
31	25	1277278828
96	15	1277278833
96	61	1277278833
35	3	1277278848
13	3	1277278882
15	96	1277278885
26	25	1277278920
26	25	1277278929
2	9	1277278953
2	65	1277278953
2	14	1277278953
32	25	1277279037
25	32	1277279093
13	35	1277279132
47	3	1277279196
53	70	1277279225
47	3	1277279267
4	3	1277279281
53	86	1277279309
53	70	1277279320
61	96	1277279568
88	15	1277279581
88	2	1277279614
3	47	1277279700
56	2	1277279719
47	48	1277279725
47	30	1277279725
69	27	1277279799
2	68	1277280101
76	40	1277280105
76	75	1277280105
17	3	1277280184
40	76	1277281168
17	56	1277281340
17	15	1277281340
17	54	1277281340
25	72	1277281492
25	26	1277281492
25	31	1277281492
76	40	1277281512
69	44	1277281518
76	40	1277281527
31	25	1277281531
31	25	1277281606
69	44	1277281716
69	84	1277281716
54	17	1277281750
2	40	1277281855
2	72	1277281855
2	74	1277281855
56	17	1277281924
25	72	1277282069
59	2	1277282100
59	68	1277282100
59	69	1277282100
59	56	1277282100
59	85	1277282100
59	86	1277282100
59	84	1277282100
59	89	1277282100
59	48	1277282100
